SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6843.408,5000031865,1992,0,147,Truck,11630,NISSAN,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,276376.5,7460.78,5000031867,1992,2,141,Truck,11630,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031867,1992,2,141,Truck,11630,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6115.945,5000031867,1992,2,141,Truck,11630,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031868,1992,0,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6115.945,5000031868,1992,0,147,Truck,11630,FIAT,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,272376.56,7709.26,5000031874,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031874,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6115.945,5000031874,1992,2,147,Truck,11630,FIAT,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,272376.56,7709.26,5000031879,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031879,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6115.945,5000031879,1992,2,147,Truck,11630,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031882,1988,0,151,Truck,11630,NISSAN,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6984.549,5000031882,1988,0,151,Truck,11630,NISSAN,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,272376.56,7709.26,5000031889,1992,2,147,Truck,11630,DAF,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031889,1992,2,147,Truck,11630,DAF,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6843.408,5000031889,1992,2,147,Truck,11630,DAF,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,50000,1222.69,5000031891,1992,0,141,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,50000,1442.551,5000031891,1992,0,141,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,272316.56,4936.01,5000031894,1982,0,147,Truck,11630,DAF,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,272316.56,6843.408,5000031894,1982,0,147,Truck,11630,DAF,General Cartage,
0,17-Jul-13,16-Jul-14,11,1202,50000,1629.02,5000031897,1992,0,133,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,50000,1222.69,5000031897,1992,0,133,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,50000,1437.551,5000031897,1992,0,133,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,50000,1222.69,5000031899,1988,0,141,Trailers and semitrailers,5600,FARID,General Cartage,
0,08-Jul-11,07-Jul-12,11,1202,50000,1437.551,5000031899,1988,0,141,Trailers and semitrailers,5600,FARID,General Cartage,
1,26-Jul-13,25-Jul-14,73,1202,132000,10086.54,5000029723,1981,2,250,Truck,13798,FIAT,General Cartage,
1,26-Jul-12,25-Jul-13,73,1202,132000,10495.61,5000029723,1981,2,250,Truck,13798,FIAT,General Cartage,
1,26-Jul-11,25-Jul-12,73,1202,132000,10239.866,5000029723,1981,2,250,Truck,13798,FIAT,General Cartage,
1,07-Nov-13,06-Nov-14,5,1201,190548.3,2434.07,5000029736,1991,4,,Automobile,1796,BMW,Private,
1,07-Nov-12,06-Nov-13,5,1201,190548.3,2450.24,5000029736,1991,4,,Automobile,1796,BMW,Private,
1,26-Oct-11,25-Oct-12,5,1201,190548.3,2400.6,5000029736,1991,4,,Automobile,1796,BMW,Private,
0,08-Aug-13,07-Aug-14,7,1201,317794.96,4788.69,5000031192,2009,8,,Station Wagones,2986,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,7,1201,317794.96,4788.69,5000031192,2009,8,,Station Wagones,2986,TOYOTA,Private,46827.16
0,08-Aug-11,07-Aug-12,7,1201,317794.96,4651.793,5000031192,2009,8,,Station Wagones,2986,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,7,1201,317794.96,205.46,5000031192,2009,8,,Station Wagones,2986,TOYOTA,Private,
0,10-Jul-13,09-Jul-14,97,1202,169000,8842.04,5000031495,1983,1,450,Truck,11520,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,97,1202,169000,9081.61,5000031495,1983,1,450,Truck,11520,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,97,1202,200000,8570.083,5000031495,1983,1,450,Truck,11520,FIAT,General Cartage,
0,26-Sep-13,25-Sep-14,97,1202,395398,5653.15,5000031498,2002,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,16-Oct-12,15-Oct-13,97,1202,395398,5653.15,5000031498,2002,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,97,1202,395398,3959.189,5000031498,2002,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,26-Sep-13,25-Sep-14,97,1202,395398,5653.15,5000031499,2002,4,7,Pick-up,2799,TOYOTA,Own Goods,
0,16-Oct-12,15-Oct-13,97,1202,395398,5658.15,5000031499,2002,4,7,Pick-up,2799,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,97,1202,395398,3959.189,5000031499,2002,4,7,Pick-up,2799,TOYOTA,Own Goods,
0,10-Jun-12,09-Jun-13,12,1202,352000,6242.19,5000031911,2008,0,399,Trailers and semitrailers,0,TRAILER,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,686000,16069.98,5000031915,2008,1,160,Truck,9726,SINO,General Cartage,41514.86
2,13-Dec-13,12-Dec-14,96,1201,101361,1535.37,5000032064,1995,4,,Automobile,1295,TOYOTA,Private,
2,13-Dec-12,12-Dec-13,96,1201,101361,1469.47,5000032064,1995,4,,Automobile,1295,TOYOTA,Private,
2,13-Dec-11,12-Dec-12,96,1201,101361,1423.09,5000032064,1995,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,94,1202,91883.83,3572.531,5000032091,1982,4,7,Pick-up,3000,MITSUBISHI,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,20000,2789.881,5000032094,1982,4,7,Pick-up,3000,MITSUBISHI,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,80000,1386.57,5000032102,1982,0,153,Trailers and semitrailers,0,FARID,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,75000,4037.91,5000032110,2004,2,10,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,30000,3282.761,5000032110,2004,2,10,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,406086,8387.7,5000032112,2008,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,406086,8518.74,5000032112,2008,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,406086,8829.801,5000032112,2008,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,240000,6744.17,5000032114,2007,1,35,Truck,4334,ISUSU,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,240000,6858.42,5000032114,2007,1,35,Truck,4334,ISUSU,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,227578.36,6452.416,5000032114,2007,1,35,Truck,4334,ISUSU,Own Goods,
1,28-Jul-13,27-Jul-14,5,1201,140000,1849.35,5000032208,1986,4,,Automobile,1600,TOYOTA,Private,113727.5
1,28-Jul-12,27-Jul-13,5,1201,140000,1979.4,5000032208,1986,4,,Automobile,1600,TOYOTA,Private,
1,28-Jul-11,27-Jul-12,5,1201,140000,1650.52,5000032208,1986,4,,Automobile,1600,TOYOTA,Private,
1,23-Jul-11,22-Jul-12,10,1201,0,771.43,5000032246,1976,4,,Automobile,1570,MERCEEDICE,Private,
0,01-Jan-12,31-Dec-12,94,1202,0,1846.8,5000032133,2008,0,153,Truck,0,HOWO,Own Goods,
0,22-Jul-11,21-Jul-12,11,1202,850000,7388.4,5000032133,2008,0,153,Truck,0,HOWO,Own Goods,
0,01-Jan-12,31-Dec-12,94,1202,0,1846.8,5000032136,2008,0,153,Truck,0,HOWO,Own Goods,
0,22-Jul-11,21-Jul-12,11,1202,850000,6921.94,5000032136,2008,0,153,Truck,0,HOWO,Own Goods,
0,27-Nov-13,26-Nov-14,9,1201,250000,4912.2,5000032257,1991,5,,Automobile,1295,TOYOTA,Private,
0,21-Jul-12,20-Jul-13,9,1201,250000,4969.4,5000032257,1991,5,,Automobile,1295,TOYOTA,Private,
0,21-Jul-11,20-Jul-12,9,1201,250000,5253.8,5000032257,1991,5,,Automobile,1295,TOYOTA,Private,
1,26-Jul-13,25-Jul-14,9,1201,140000,4140.55,5000032263,1985,4,,Automobile,1295,TOYOTA,Private,
1,24-Jul-12,23-Jul-13,9,1201,140000,4634.93,5000032263,1985,4,,Automobile,1295,TOYOTA,Private,
1,24-Jul-11,23-Jul-12,9,1201,55000,1632.1,5000032263,1985,4,,Automobile,1295,TOYOTA,Private,1725
1,10-Oct-12,09-Oct-13,8,1202,514828.52,10558.47,5000032278,2007,27,27,Bus,3920,HIGHER,Taxi,
1,07-Sep-11,06-Sep-12,8,1202,332000,8868.62,5000032278,2007,27,27,Bus,3920,HIGHER,Taxi,6150.19
0,08-Jul-13,07-Jul-14,11,1201,675000,9310.85,5000032323,1990,7,,Station Wagones,4169,TOYOTA,Private,
1,10-Oct-12,09-Oct-13,8,1202,514828.52,14071.29,5000032283,2007,27,27,Bus,3920,HIGHER,Taxi,
1,17-Jan-12,16-Jan-13,12,1202,0,3544.7,5000032283,2007,27,27,Bus,3920,HIGHER,Taxi,
1,07-Sep-11,06-Sep-12,8,1202,332000,7806.3,5000032283,2007,27,27,Bus,3920,HIGHER,Taxi,13900
2,31-Jul-13,30-Jul-14,8,1202,700000,18724.68,5000032331,2009,0,40000,Trailers and semitrailers,0,ZZ,General Cartage,
2,31-Jul-12,30-Jul-13,8,1202,700000,17505.69,5000032331,2009,0,40000,Trailers and semitrailers,0,ZZ,General Cartage,
2,31-Jul-11,30-Jul-12,8,1202,700000,17898.24,5000032331,2009,0,40000,Trailers and semitrailers,0,ZZ,General Cartage,
1,04-Aug-12,03-Aug-13,9,1202,1000000,29110.04,5000032421,2008,2,0,Truck,8226,ISUZU,General Cartage,
1,04-Aug-11,03-Aug-12,9,1202,1000000,23578.21,5000032421,2008,2,0,Truck,8226,ISUZU,General Cartage,
0,11-Oct-13,10-Oct-14,11,1202,700000,14379.3,5000032542,1994,2,63,Truck,8226,ISUZU FVR,Own Goods,30207
0,07-Jun-12,06-Jun-13,11,1202,600000,21038.64,5000032542,1994,2,63,Truck,8226,ISUZU FVR,Own Goods,
0,23-Jul-13,22-Jul-14,6,1202,750000,11947.74,5000032552,2008,2,70,Truck,8226,ISUZU,Own Goods,
0,23-Jul-12,22-Jul-13,6,1202,750000,12392.12,5000032552,2008,2,70,Truck,8226,ISUZU,Own Goods,
0,23-Jul-11,22-Jul-12,6,1202,750000,12892.417,5000032552,2008,2,70,Truck,8226,ISUZU,Own Goods,
2,13-Jul-13,12-Jul-14,11,1201,0,645.05,5000032295,1987,4,,Automobile,1681,NISSAN,Private,
2,13-Jul-12,12-Jul-13,11,1201,0,644.8,5000032295,1987,4,,Automobile,1681,NISSAN,Private,
2,13-Jul-11,12-Jul-12,11,1201,0,698.02,5000032295,1987,4,,Automobile,1681,NISSAN,Private,
0,23-Jul-13,22-Jul-14,6,1202,360000,4549.89,5000032553,2006,2,35,Truck,4334,ISUZU,Own Goods,
0,23-Jul-12,22-Jul-13,6,1202,360000,4520.73,5000032553,2006,2,35,Truck,4334,ISUZU,Own Goods,
0,23-Jul-11,22-Jul-12,6,1202,360000,5893.637,5000032553,2006,2,35,Truck,4334,ISUZU,Own Goods,
0,24-Jul-13,23-Jul-14,95,1202,25600,1697.69,5000032558,1988,4,7,Pick-up,3000,TOYOTA,Own Goods,17250
0,24-Jul-12,23-Jul-13,95,1202,25600,1697.69,5000032558,1988,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,24-Jul-11,23-Jul-12,95,1202,32000,1512.977,5000032558,1988,4,7,Pick-up,3000,TOYOTA,Own Goods,
0,24-Jul-13,23-Jul-14,95,1202,140400,2394.26,5000032559,2002,4,9,Pick-up,2892,FORD,Own Goods,4025
0,24-Jul-12,23-Jul-13,95,1202,140400,2394.26,5000032559,2002,4,9,Pick-up,2892,FORD,Own Goods,
0,24-Jul-11,23-Jul-12,95,1202,176000,2407.737,5000032559,2002,4,9,Pick-up,2892,FORD,Own Goods,
0,24-Jul-13,23-Jul-14,95,1202,25600,1086.91,5000032565,1986,1,10,Pick-up,3000,PEUGEOT,Own Goods,
0,24-Jul-12,23-Jul-13,95,1202,25600,1086.91,5000032565,1986,1,10,Pick-up,3000,PEUGEOT,Own Goods,
0,24-Jul-11,23-Jul-12,95,1202,32000,1088.758,5000032565,1986,1,10,Pick-up,3000,PEUGEOT,Own Goods,4945
0,08-Jul-13,07-Jul-14,94,1202,0,113.4,5000032584,1984,0,50,Tractor,0,TOMSON,Agricultural Own Farm,
0,08-Jul-12,07-Jul-13,94,1202,0,1001.78,5000032584,1984,0,50,Tractor,0,TOMSON,Agricultural Own Farm,
0,08-Jul-11,07-Jul-12,94,1202,0,527.245,5000032584,1984,0,50,Tractor,0,TOMSON,Agricultural Own Farm,
0,08-Jul-13,07-Jul-14,94,1202,0,113.4,5000032585,1984,1,7,Tractor,0,TOMSON,Agricultural Own Farm,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032585,1984,1,7,Tractor,0,TOMSON,Agricultural Own Farm,
0,08-Jul-11,07-Jul-12,94,1202,0,527.245,5000032585,1984,1,7,Tractor,0,TOMSON,Agricultural Own Farm,
0,24-Jul-13,23-Jul-14,95,1202,233600,4396.99,5000032586,2008,14,14,Bus,2986,TOYOTA,Own service,
0,24-Jul-12,23-Jul-13,95,1202,233600,5189.62,5000032586,2008,14,14,Bus,2986,TOYOTA,Own service,
0,24-Jul-11,23-Jul-12,95,1202,292000,4519.339,5000032586,2008,14,14,Bus,2986,TOYOTA,Own service,10177.83
1,03-Aug-13,02-Aug-14,5/,1201,610103.85,6625.19,5000032312,1993,4,,Station Wagones,4164,TOYOTA,Private,
1,03-Aug-12,02-Aug-13,5,1201,762559.2,8769.08,5000032312,1993,4,,Station Wagones,4164,TOYOTA,Private,
1,03-Aug-11,02-Aug-12,5,1201,610103.85,7380.053,5000032312,1993,4,,Station Wagones,4164,TOYOTA,Private,
2,02-Aug-13,01-Aug-14,92,1201,0,541.95,5000032314,1969,4,,Automobile,1290,PEUGEOT,Private,
2,02-Aug-12,01-Aug-13,92,1201,0,577.7,5000032314,1969,4,,Automobile,1290,PEUGEOT,Private,
2,01-Aug-11,31-Jul-12,92,1201,0,691.154,5000032314,1969,4,,Automobile,1290,PEUGEOT,Private,
0,24-Jul-13,23-Jul-14,95,1202,58240,2197.49,5000032592,1998,11,11,Bus,1996,TOYOTA,Own service,
0,24-Jul-12,23-Jul-13,95,1202,58240,2276.75,5000032592,1998,11,11,Bus,1996,TOYOTA,Own service,
0,24-Jul-11,23-Jul-12,95,1202,72800,1993.979,5000032592,1998,11,11,Bus,1996,TOYOTA,Own service,
0,24-Jul-13,23-Jul-14,95,1202,192000,8128.23,5000032596,1986,44,44,Bus,3000,FIAT,Own service,
0,24-Jul-12,23-Jul-13,95,1202,192000,9333.13,5000032596,1986,44,44,Bus,3000,FIAT,Own service,
0,24-Jul-11,23-Jul-12,95,1202,240000,7780.608,5000032596,1986,44,44,Bus,3000,FIAT,Own service,
0,24-Jul-11,23-Jul-12,11,1202,0,1658.47,5000032597,1982,0,,Truck,11548,FIAT,General Cartage,
0,10-Aug-12,09-Aug-13,12,1202,198000,3903.17,5000032599,1983,2,140,Truck,11581,MERCEEDES,Own Goods,
0,24-Jul-11,23-Jul-12,99,1202,198000,4006.364,5000032599,1983,2,140,Truck,11581,MERCEEDES,Own Goods,
0,24-Jul-13,23-Jul-14,95,1202,490576.6,8711.46,5000032600,2007,61,61,Bus,3000,MERCEDES,Own service,8300
0,24-Jul-12,23-Jul-13,95,1202,490576.6,9101.53,5000032600,2007,61,61,Bus,3000,MERCEDES,Own service,
0,24-Jul-11,23-Jul-12,95,1202,613220,8820.836,5000032600,2007,61,61,Bus,3000,MERCEDES,Own service,
0,11-Aug-13,10-Aug-14,12,1202,0,4468.02,5000032602,1979,1,87,Truck,11548,FIAT,General Cartage,
0,10-Aug-12,09-Aug-13,12,1202,0,1985.65,5000032602,1979,1,87,Truck,11548,FIAT,General Cartage,
0,24-Jul-11,23-Jul-12,11,1202,0,3042.633,5000032602,1979,1,87,Truck,11548,FIAT,General Cartage,
0,10-Aug-12,09-Aug-13,12,1202,198000,3656.62,5000032604,1983,2,100,Truck,11580,MERCEEDES,Own Goods,
0,24-Jul-11,23-Jul-12,99,1202,198000,3419.494,5000032604,1983,2,100,Truck,11580,MERCEEDES,Own Goods,
0,10-Aug-12,09-Aug-13,12,1202,80000,1887.85,5000032607,1989,4,7,Pick-up,2389,NISSAN,Own Goods,
0,24-Jul-11,23-Jul-12,99,1202,80000,2678.015,5000032607,1989,4,7,Pick-up,2389,NISSAN,Own Goods,
0,11-Aug-13,10-Aug-14,12,1202,0,3593.52,5000032608,1982,2,134,Truck,11580,MERCEEDES,General Cartage,
0,10-Aug-12,09-Aug-13,12,1202,565000,9998.15,5000032608,1982,2,134,Truck,11580,MERCEEDES,General Cartage,18260
0,24-Jul-11,23-Jul-12,99,1202,565000,11521.864,5000032608,1982,2,134,Truck,11580,MERCEEDES,General Cartage,
1,18-Mar-14,17-Mar-15,14,1202,0,733,5000032609,2013,4,6,Pick-up,2494,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,84,1201,22174.29,587.14,5000032642,2005,1,,Motor-cycle,1300,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,84,1201,22174.29,570.9,5000032642,2005,1,,Motor-cycle,1300,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,84,1201,22174.29,338.4,5000032642,2005,1,,Motor-cycle,1300,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,84,1201,215201.18,3326.51,5000032643,2003,5,,Automobile,1586,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,84,1201,215201.18,3380.66,5000032643,2003,5,,Automobile,1586,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,84,1201,215201.18,3315.722,5000032643,2003,5,,Automobile,1586,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,94,1202,160397,4957.19,5000032647,2001,4,7,Pick-up,2499,FORD,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,160397.83,5029.61,5000032647,2001,4,7,Pick-up,2499,FORD,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,160397.83,5091.441,5000032647,2001,4,7,Pick-up,2499,FORD,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,151743.26,4361.901,5000032650,1984,4,7,Pick-up,3000,MITSUBISHI,Own Goods,
0,08-Jul-13,07-Jul-14,9,1202,1200000,33814.93,5000032691,2003,44,44,Bus,8071,MERCEEDES,Fare Paying Passengers,
0,08-Jul-12,07-Jul-13,9,1202,1200000,35710.59,5000032691,2003,44,44,Bus,8071,MERCEEDES,Fare Paying Passengers,
0,08-Jul-11,07-Jul-12,9,1202,1200000,43313,5000032691,2003,44,44,Bus,8071,MERCEEDES,Fare Paying Passengers,
0,15-Jun-14,14-Jun-15,7,1202,270000,4004.7,5000029757,2006,2,10,Pick-up,6164,TOYOTA,Own Goods,
0,15-Jun-13,14-Jun-14,7,1202,270000,3846.75,5000029757,2006,2,10,Pick-up,6164,TOYOTA,Own Goods,
0,15-Jun-12,14-Jun-13,7,1202,270000,3807.224,5000029757,2006,2,10,Pick-up,6164,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,75,1202,360000,197.07,5000029757,2006,2,10,Pick-up,6164,TOYOTA,Own Goods,
0,08-Aug-13,07-Aug-14,1,1202,533990.78,8825.98,5000029785,2009,25,0,Bus,4214,MITSUBISHI,Own service,
0,08-Aug-12,07-Aug-13,1,1202,533990.78,8825.98,5000029785,2009,25,0,Bus,4214,MITSUBISHI,Own service,
0,08-Aug-11,07-Aug-12,1,1202,533990.78,8399.348,5000029785,2009,25,0,Bus,4214,MITSUBISHI,Own service,
0,08-Jul-11,07-Aug-11,1,1202,533990.78,556.13,5000029785,2009,25,0,Bus,4214,MITSUBISHI,Own service,
2,02-Jul-13,01-Jul-14,0,1201,68000,1419.99,5000030524,1988,4,,Automobile,1295,TOYOTA,Private,
2,02-Jul-12,01-Jul-13,0,1201,68000,1241.34,5000030524,1988,4,,Automobile,1295,TOYOTA,Private,
2,02-Jul-11,01-Jul-12,0,1201,68000,1021.91,5000030524,1988,4,,Automobile,1295,TOYOTA,Private,
0,22-Jul-11,21-Jul-12,11,1201,0,395,5000030678,1973,5,,Automobile,1200,VOLKSWAGON,Own service,
1,08-Aug-11,07-Aug-12,10,1202,330000,12142.28,5000031264,2001,11,0,Bus,2986,ZZ,Fare Paying Passengers,
1,16-Nov-12,15-Nov-13,10,1202,2700000,70156.91,5000031348,2010,0,18000,Tanker,12880,IVECO,General Cartage,
1,16-Nov-11,15-Nov-12,10,1202,2363510,33345.17,5000031348,2010,0,18000,Tanker,12880,IVECO,General Cartage,
1,12-Nov-13,11-Nov-14,10,1202,2800000,35908.36,5000031364,2010,1,155.9,Truck,12880,IVECO,General Cartage,
1,12-Nov-12,11-Nov-13,10,1202,2100000,29511.57,5000031364,2010,1,155.9,Truck,12880,IVECO,General Cartage,
1,12-Nov-11,11-Nov-12,10,1202,2100000,30113.97,5000031364,2010,1,155.9,Truck,12880,IVECO,General Cartage,
0,08-Jul-13,07-Jul-14,12,1201,120000,3889.37,5000031381,1986,4,,Automobile,1300,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,12,1201,120000,4073.5,5000031381,1986,4,,Automobile,1300,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,18,1201,120000,4292.62,5000031381,1986,4,,Automobile,1300,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,12,1201,268000,3775.27,5000031382,2005,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,12,1201,268000,3862.71,5000031382,2005,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,18,1201,268000,4192.054,5000031382,2005,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,3,1201,280000,4201.28,5000031397,1982,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,3,1201,280000,4614.41,5000031397,1982,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,3,1201,280000,4392.239,5000031397,1982,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,3,1201,279768.19,7344.68,5000031399,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,3,1201,279768.19,7927.27,5000031399,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,3,1201,279768.19,8176.069,5000031399,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,3,1201,510000,7784.66,5000031401,2003,10,,Station Wagones,4169,NISSAN,Private,
0,08-Jul-12,07-Jul-13,3,1201,510000,8090.5,5000031401,2003,10,,Station Wagones,4169,NISSAN,Private,
0,08-Jul-11,07-Jul-12,3,1201,510000,8230.306,5000031401,2003,10,,Station Wagones,4169,NISSAN,Private,
0,08-Jul-13,07-Jul-14,3,1201,249900,7744.96,5000031402,1999,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,3,1201,249900,8268.71,5000031402,1999,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,3,1201,249900,8463.679,5000031402,1999,2,10,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,3,1201,279768.19,8509.85,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,3,1201,279768.19,9092.44,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,3,1201,279768.19,9346.239,5000031406,2006,1,34,Truck,4164,TOYOTA,Own Goods,
0,01-Jul-13,30-Jun-14,8,1202,450000,6327.89,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-12,30-Jun-13,8,1202,450000,11580.39,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-11,30-Jun-12,8,1202,450000,6306.402,5000031415,1998,44,44,Bus,5861,FIAT,Own service,
0,01-Jul-13,30-Jun-14,8,1202,270000,4357.08,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-12,30-Jun-13,8,1202,270000,5687.81,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-11,30-Jun-12,8,1202,270000,4400.799,5000031417,2003,11,11,Bus,2779,TOYOTA,Own service,
0,01-Jul-13,30-Jun-14,8,1202,511779.63,8351.44,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,11035.15
0,01-Jul-12,30-Jun-13,8,1202,511779.63,7424.46,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,2696.75
0,01-Jul-11,30-Jun-12,8,1202,511779.63,7039.769,5000031418,2009,11,11,Bus,2494,TOYOTA,Own service,
0,22-Jul-13,21-Jul-14,80,1202,270000,3279.72,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,140000,2081.98,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,4650
0,22-Jul-11,21-Jul-12,80,1202,140000,1910.873,5000031514,1993,4,7,Pick-up,2950,TOYOTA,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,520127,17299.07,5000031516,1989,1,86,Truck,0,DAEWOO,Own Goods,
0,22-Jul-11,21-Jul-12,80,1202,520127,16697.67,5000031516,1989,1,86,Truck,0,DAEWOO,Own Goods,
0,22-Jul-13,21-Jul-14,80,1202,1089258,34389.53,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,1089258,34389.53,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,719
0,22-Jul-11,21-Jul-12,80,1202,1089258,33692.947,5000031519,2009,1,171,Truck,0,MERCEEDES,Own Goods,
0,22-Jul-13,21-Jul-14,80,1202,1089258,34511.63,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,1089258,34079.33,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,268891.71
0,29-Mar-12,28-Mar-13,12,1202,514828.52,12771.27,5000031521,2009,1,171,Truck,0,MERCEDES,Own Goods,
